Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67
I50_S54.R2	(1, 32.928584701145866)	(2, 33.22669557138433)	(3, 33.08937751625891)	(4, 33.199752245277175)	(5, 33.136884484360486)	(6, 36.41594921028182)	(7, 36.3106224837411)	(8, 35.66977392381542)	(9, 36.19461133477857)	(12, 36.43552802725302)	(17, 36.44841746670795)	(22, 36.22149891607309)	(27, 36.3012016104057)	(32, 36.258705481573244)	(37, 36.21142768659028)	(42, 36.18924125116134)	(47, 36.03616599566429)	(52, 36.24881387426448)	(57, 36.11446887581295)	(62, 35.842068751935585)	(67, 35.23677299473521)	(72, 35.734029111179936)	(77, 35.473960978631155)	(82, 35.50091049860639)	(87, 35.06585939919479)	(92, 35.82405698358625)	(97, 35.65018271910809)	(102, 35.54926602663364)	(107, 35.19053576958812)	(112, 34.88657788789099)	(117, 35.18437906472592)	(122, 35.197788789098794)	(127, 34.73461133477857)	(132, 34.64577887890988)	(137, 34.51440074326417)	(142, 34.39010839269123)	(147, 34.277813564571076)	(152, 33.93803654382162)	(157, 33.803784453391145)	(162, 33.48623103127904)	(167, 33.523877361412204)	(172, 33.28343140291112)	(177, 33.102700526478785)	(182, 33.166255806751316)	(187, 32.75040569835862)	(192, 32.132777949829666)	(197, 31.134561783834005)	(202, 31.25147723753484)	(207, 30.3610963146485)	(212, 29.833892846082374)	(217, 30.45396097863115)	(222, 31.07766491173738)	(227, 28.1193682254568)	(232, 28.997386187674202)	(237, 29.11971508206875)	(242, 27.673081449365128)	(247, 27.24668318364819)	(252, 25.874667079591205)	(257, 23.6110436667699)	(262, 21.20753174357386)	(267, 22.722489934964386)	(272, 21.291947971508208)	(277, 20.307952926602663)	(282, 20.029399220128862)	(287, 21.124871013172896)	(292, 20.051995091466516)	(297, 21.763321089498515)	(300, 24.350678568423707)
I51_S55.R1	(1, 33.8913788377193)	(2, 33.91392543859649)	(3, 33.90515350877193)	(4, 33.8828125)	(5, 33.926123903508774)	(6, 37.788514254385966)	(7, 37.831483004385966)	(8, 37.63671875)	(9, 37.66433662280702)	(12, 37.64406524122806)	(17, 37.67001096491228)	(22, 37.6233552631579)	(27, 37.61685855263158)	(32, 37.64266721491227)	(37, 37.5631990131579)	(42, 37.5578947368421)	(47, 37.475740131578945)	(52, 37.60475603070175)	(57, 37.5765076754386)	(62, 37.531126644736844)	(67, 37.50119243421052)	(72, 37.56795504385965)	(77, 37.506318530701755)	(82, 37.457853618421055)	(87, 37.344558662280704)	(92, 37.46443256578947)	(97, 37.33645833333333)	(102, 37.30582510964912)	(107, 37.445682565789475)	(112, 37.33016721491229)	(117, 37.331853070175434)	(122, 37.41206140350877)	(127, 37.29258497807017)	(132, 37.38537554824561)	(137, 36.92717927631579)	(142, 37.18268914473684)	(147, 37.081003289473685)	(152, 36.915309758771926)	(157, 36.80904605263158)	(162, 37.01016995614035)	(167, 36.812335526315785)	(172, 36.73089364035087)	(177, 36.95215186403509)	(182, 36.87915296052631)	(187, 36.998314144736845)	(192, 36.81425438596491)	(197, 36.65250822368421)	(202, 36.70838815789473)	(207, 36.72955043859649)	(212, 36.30879934210526)	(217, 36.76896929824561)	(222, 36.85135690789474)	(227, 36.261211622807025)	(232, 36.39705317982456)	(237, 36.52808388157895)	(242, 35.65664747807018)	(247, 32.94692982456141)	(252, 34.225466008771924)	(257, 34.73418311403508)	(262, 34.15368695175439)	(267, 34.054303728070174)	(272, 33.52090186403508)	(277, 32.44413377192983)	(282, 31.64701966179648)	(287, 33.151788257741515)	(292, 32.94046804701731)	(297, 28.782388648159504)	(300, 29.44202151979203)
I51_S55.R2	(1, 32.82531524122807)	(2, 33.08545778508772)	(3, 32.78529331140351)	(4, 32.79406524122807)	(5, 32.84237938596491)	(6, 36.4836211622807)	(7, 36.18174342105263)	(8, 36.06160910087719)	(9, 36.29529879385965)	(12, 36.202097039473685)	(17, 36.319078947368425)	(22, 35.98882949561404)	(27, 36.02767269736842)	(32, 35.987033991228074)	(37, 36.019915021929826)	(42, 35.97867324561404)	(47, 35.81069078947368)	(52, 36.11463815789473)	(57, 36.061691337719296)	(62, 35.651288377192984)	(67, 35.681839364035085)	(72, 35.77027138157895)	(77, 35.541282894736845)	(82, 35.404495614035085)	(87, 35.07959155701754)	(92, 35.59298245614035)	(97, 35.39439418859649)	(102, 35.21700932017544)	(107, 35.59872532894737)	(112, 34.969147478070184)	(117, 35.12483552631579)	(122, 35.313514254385964)	(127, 34.96899671052632)	(132, 35.03358004385965)	(137, 34.85204221491228)	(142, 34.165995065789474)	(147, 34.11010142543859)	(152, 33.787390350877196)	(157, 33.92029879385965)	(162, 33.311691337719296)	(167, 33.286444627192985)	(172, 32.72010690789474)	(177, 33.148615679824566)	(182, 33.20357730263158)	(187, 32.86148574561404)	(192, 33.06492598684211)	(197, 32.0413514254386)	(202, 32.4140076754386)	(207, 31.95729166666667)	(212, 31.000424890350878)	(217, 31.738199013157896)	(222, 32.20879934210526)	(227, 29.312458881578948)	(232, 29.899890350877193)	(237, 31.386417214912278)	(242, 29.380345394736842)	(247, 28.671820175438597)	(252, 27.03988486842105)	(257, 25.328193530701753)	(262, 24.30567434210526)	(267, 23.904536732456144)	(272, 22.621820175438597)	(277, 22.539459978070177)	(282, 20.986772787720803)	(287, 22.157039162598885)	(292, 22.014002733029876)	(297, 22.77976548926189)	(300, 24.26093598234383)
I52_S56.R1	(1, 33.84882543539895)	(2, 33.90694613203726)	(3, 33.935736465505606)	(4, 33.92118941541785)	(5, 33.934015120831646)	(6, 37.74635479951397)	(7, 37.83086944781963)	(8, 37.562710949102204)	(9, 37.4782300526529)	(12, 37.69410692588092)	(17, 37.741575536654516)	(22, 37.70157283650601)	(27, 37.69213581746995)	(32, 37.7142162818955)	(37, 37.62492912110166)	(42, 37.69222357229648)	(47, 37.648244903469696)	(52, 37.65177534764412)	(57, 37.66904954772512)	(62, 37.62630619684082)	(67, 37.34240583232078)	(72, 37.55464425543405)	(77, 37.61542459835291)	(82, 37.6133724854867)	(87, 37.5133724854867)	(92, 37.63101120561631)	(97, 37.56651815849872)	(102, 37.56263669501823)	(107, 37.37293776157689)	(112, 37.47843931416228)	(117, 37.47440259214257)	(122, 37.51357499662482)	(127, 37.2064128527069)	(132, 37.27512488186851)	(137, 37.02847306601863)	(142, 37.415201836100984)	(147, 37.180194410692586)	(152, 37.22317402457135)	(157, 37.11811124611854)	(162, 37.30265964628054)	(167, 37.20565681112461)	(172, 37.19959497772378)	(177, 37.261664641555285)	(182, 37.13873363034967)	(187, 37.21779397866883)	(192, 37.0538342108816)	(197, 36.77035911975159)	(202, 36.81644390441475)	(207, 36.76966383151073)	(212, 36.68840961252869)	(217, 36.81757796678817)	(222, 36.82924260834346)	(227, 36.18894289185906)	(232, 36.33913190225462)	(237, 36.436701768597274)	(242, 36.17206021331173)	(247, 35.187228297556366)	(252, 35.91326447954637)	(257, 35.327176994734714)	(262, 34.16173889563926)	(267, 34.22117591467531)	(272, 33.15465775617659)	(277, 32.4208113946267)	(282, 32.300816851969)	(287, 34.11594427666078)	(292, 33.777974217775956)	(297, 31.312339089620234)	(300, 32.66030627523212)
I52_S56.R2	(1, 32.79536249493722)	(2, 33.239503172674496)	(3, 33.17267449709734)	(4, 33.28874713109221)	(5, 33.31254218982044)	(6, 36.57614418793034)	(7, 36.277912785203185)	(8, 35.67638720129607)	(9, 36.18502767652221)	(12, 36.533832860807344)	(17, 36.52488186850277)	(22, 36.31904954772512)	(27, 36.424044822465234)	(32, 36.39664506547861)	(37, 36.288517618469015)	(42, 36.31538409612529)	(47, 36.210847846631566)	(52, 36.35710139057648)	(57, 36.22116916430404)	(62, 36.009031996759816)	(67, 35.18174699608478)	(72, 35.764047522613744)	(77, 35.5814229782638)	(82, 35.6093560145808)	(87, 35.16368300256514)	(92, 35.97789928446065)	(97, 35.842534089374915)	(102, 35.73738355609559)	(107, 35.16917780477927)	(112, 35.00201836100986)	(117, 35.31395301741596)	(122, 35.27766302146618)	(127, 34.71027406507358)	(132, 34.62897259349264)	(137, 34.49850141757797)	(142, 34.6717699473471)	(147, 34.46893479141353)	(152, 34.1808761981909)	(157, 33.89848116646415)	(162, 33.76796948832186)	(167, 33.74725934926421)	(172, 33.56794923720804)	(177, 33.129701633589846)	(182, 33.272181719994606)	(187, 32.850438774132584)	(192, 31.997981638990144)	(197, 30.914904819765088)	(202, 31.134811664641553)	(207, 30.10936951532334)	(212, 29.760658836235997)	(217, 30.155427298501415)	(222, 30.65386796273795)	(227, 27.720338868637775)	(232, 28.779559875793172)	(237, 28.62457135142433)	(242, 27.514763061968402)	(247, 27.4238018090995)	(252, 25.917922235722965)	(257, 23.45951127312002)	(262, 20.20591332523289)	(267, 22.15156608613474)	(272, 20.699081949507224)	(277, 19.65853921965708)	(282, 19.43119705146656)	(287, 20.576852127133595)	(292, 19.394545556431837)	(297, 21.496697388863595)	(300, 24.5542509305751)
I56_S57.R1	(1, 33.833673247993055)	(2, 33.912822738121065)	(3, 33.94601865914515)	(4, 33.931351703189414)	(5, 33.94571490561944)	(6, 37.73950965502278)	(7, 37.819787372532005)	(8, 37.51742243436754)	(9, 37.477760902581906)	(12, 37.68063354306791)	(17, 37.72590149707095)	(22, 37.68782816229117)	(27, 37.668006075070515)	(32, 37.69018876111955)	(37, 37.61591668474723)	(42, 37.66719895855935)	(47, 37.62172271642439)	(52, 37.63343892384465)	(57, 37.652965936211764)	(62, 37.606734649598614)	(67, 37.31629420698633)	(72, 37.5284790627034)	(77, 37.613208939032326)	(82, 37.587329138641785)	(87, 37.517162074202645)	(92, 37.620889563896725)	(97, 37.553204599696244)	(102, 37.53438923844652)	(107, 37.35295291820351)	(112, 37.495847255369924)	(117, 37.45464091993925)	(122, 37.50838793664569)	(127, 37.199756997179435)	(132, 37.24793230635713)	(137, 36.96628335864612)	(142, 37.389828596224774)	(147, 37.159158168800175)	(152, 37.215934042091554)	(157, 37.099796051204166)	(162, 37.26592319375136)	(167, 37.14335430679106)	(172, 37.159965285311344)	(177, 37.20213495335214)	(182, 37.10018659145151)	(187, 37.16327185940551)	(192, 36.986808418312)	(197, 36.744447819483625)	(202, 36.7906704274246)	(207, 36.74467346495986)	(212, 36.61779127793448)	(217, 36.767750054241695)	(222, 36.72538077674116)	(227, 36.1089520503363)	(232, 36.261497070948145)	(237, 36.30991538294641)	(242, 35.92071165111738)	(247, 34.89452809720113)	(252, 35.74559340420915)	(257, 35.16794966370145)	(262, 33.86822304187459)	(267, 33.92787155565199)	(272, 32.7119201562161)	(277, 32.2375265784335)	(282, 32.06851869220141)	(287, 33.844392546883086)	(292, 33.61436972073483)	(297, 31.041811479608157)	(300, 32.260511143594414)
I56_S57.R2	(1, 32.52827077457149)	(2, 33.089650683445434)	(3, 32.99483619006292)	(4, 33.069255803862006)	(5, 33.080624864395745)	(6, 35.98086352788023)	(7, 35.57843349967455)	(8, 34.557517899761336)	(9, 35.53421566500325)	(12, 36.1211542633977)	(17, 36.29405944890432)	(22, 36.02424821002386)	(27, 36.1695638967238)	(32, 36.1399522673031)	(37, 36.01551746582773)	(42, 35.97937947494033)	(47, 35.93329572575396)	(52, 36.03648513777392)	(57, 35.846378824039924)	(62, 35.670201779127794)	(67, 34.822625298329356)	(72, 35.3485962247776)	(77, 35.14660880885224)	(82, 35.27842916033847)	(87, 34.79083532219571)	(92, 35.672241267086136)	(97, 35.55526144499892)	(102, 35.41945758298981)	(107, 34.72495552180517)	(112, 34.498954220004336)	(117, 34.89622911694511)	(122, 34.81584725536993)	(127, 34.20143198090692)	(132, 34.10002169668041)	(137, 34.00947711000217)	(142, 34.130006509004126)	(147, 33.960407897591665)	(152, 33.68014753742678)	(157, 33.3210848340204)	(162, 33.055343892384464)	(167, 33.092063354306795)	(172, 32.94774571490562)	(177, 32.44361900629203)	(182, 32.50888262095899)	(187, 32.06309394662617)	(192, 31.01652419179866)	(197, 30.1145584725537)	(202, 30.212410501193318)	(207, 29.225211542633975)	(212, 28.7428509438056)	(217, 29.252462573226296)	(222, 29.758741592536342)	(227, 26.797457149056193)	(232, 27.908318507268387)	(237, 27.55451507919288)	(242, 26.438559340420916)	(247, 26.337253200260356)	(252, 25.1314732045997)	(257, 22.52095465393795)	(262, 19.395157300932958)	(267, 21.42516814927316)	(272, 20.020091126057714)	(277, 18.9158776307225)	(282, 18.978613288497233)	(287, 19.83270938939379)	(292, 18.925394895947836)	(297, 20.71006077392074)	(300, 23.7926987664899)
I57_S58.R1	(1, 33.82963359186948)	(2, 33.9055897298743)	(3, 33.9366140679326)	(4, 33.936480342337525)	(5, 33.9467772131586)	(6, 37.77828296335919)	(7, 37.85744851564589)	(8, 37.55228670767585)	(9, 37.46710350361059)	(12, 37.69510564322011)	(17, 37.768868681465634)	(22, 37.73947579566729)	(27, 37.721984487830966)	(32, 37.71906926985825)	(37, 37.656886868146564)	(42, 37.728162610323615)	(47, 37.684140144423644)	(52, 37.69079967905858)	(57, 37.69890345012035)	(62, 37.66598020861193)	(67, 37.462476598020864)	(72, 37.601470981545866)	(77, 37.67967370954801)	(82, 37.65279486493715)	(87, 37.57130248729607)	(92, 37.65683337790854)	(97, 37.61470981545868)	(102, 37.596603369884996)	(107, 37.428697512703934)	(112, 37.55145760898636)	(117, 37.52530088258893)	(122, 37.53404653650709)	(127, 37.19935811714362)	(132, 37.32484621556566)	(137, 37.09692431131318)	(142, 37.46319871623429)	(147, 37.19826156726397)	(152, 37.24744584113399)	(157, 37.15335651243648)	(162, 37.33113131853437)	(167, 37.21010965498797)	(172, 36.985102968708205)	(177, 37.07550147098154)	(182, 36.96638138539716)	(187, 37.05493447445841)	(192, 36.95613800481412)	(197, 36.588018186680934)	(202, 36.630944102701264)	(207, 36.74180262102167)	(212, 36.55736828028885)	(217, 36.59144156191495)	(222, 36.67381652848355)	(227, 36.06624765980209)	(232, 36.27461888205403)	(237, 36.31607381652849)	(242, 36.204225728804495)	(247, 35.06445573682803)	(252, 35.80858518320407)	(257, 35.253971650173845)	(262, 34.12201123294999)	(267, 34.36087189087991)	(272, 33.30208611928323)	(277, 32.53153249531961)	(282, 32.11362565945085)	(287, 33.99947381439773)	(292, 33.76140833019736)	(297, 31.325657339578576)	(300, 32.15295771860264)
I57_S58.R2	(1, 32.720379780690024)	(2, 33.10925381117946)	(3, 33.19082642417759)	(4, 33.28630649906392)	(5, 33.24297940625836)	(6, 36.428590532227865)	(7, 36.40010698047606)	(8, 35.74030489435678)	(9, 36.152313452794864)	(12, 36.54835517518053)	(17, 36.511660871890875)	(22, 36.31430863867344)	(27, 36.397887135597756)	(32, 36.37710617812249)	(37, 36.32292056699653)	(42, 36.32281358652046)	(47, 36.19778015512169)	(52, 36.33974324685745)	(57, 36.195292859053225)	(62, 35.92048676116609)	(67, 35.15512169029152)	(72, 35.57785504145494)	(77, 35.39689756619417)	(82, 35.47092805562985)	(87, 35.039769991976456)	(92, 35.8240706071142)	(97, 35.72206472318802)	(102, 35.554346081840066)	(107, 34.95255415886601)	(112, 34.8738967638406)	(117, 35.15857181064456)	(122, 35.07464562717304)	(127, 34.580716769189614)	(132, 34.399732548809844)	(137, 34.33685477400374)	(142, 34.47493982348222)	(147, 34.32773468841936)	(152, 34.06544530623161)	(157, 33.540839796737096)	(162, 33.41385397165017)	(167, 33.03070339663012)	(172, 32.48181331906927)	(177, 32.059213693500936)	(182, 32.11759828831238)	(187, 31.704653650708746)	(192, 30.709574752607647)	(197, 29.773843273602562)	(202, 29.82578229473121)	(207, 29.094196309173576)	(212, 28.758384594811446)	(217, 29.111420165819737)	(222, 29.703664081305163)	(227, 26.791762503343143)	(232, 27.645252741374698)	(237, 27.682642417758757)	(242, 26.58775073549078)	(247, 26.33666755817063)	(252, 25.258892752072747)	(257, 22.90944102701257)	(262, 19.74461085851832)	(267, 21.895453329767317)	(272, 20.547713292324154)	(277, 19.45148435410538)	(282, 19.56906127303762)	(287, 20.351210109107427)	(292, 19.25728892296299)	(297, 21.425166969685254)	(300, 23.923765801439245)
I5_S63.R1	(1, 33.84868517165815)	(2, 33.9144996347699)	(3, 33.94901387874361)	(4, 33.93688823959094)	(5, 33.94313367421476)	(6, 37.74864864864865)	(7, 37.839883126369614)	(8, 37.528597516435354)	(9, 37.469612856099346)	(12, 37.68252739225713)	(17, 37.75879474068663)	(22, 37.71560993425858)	(27, 37.70587289992695)	(32, 37.72479181884587)	(37, 37.652812271731186)	(42, 37.706449963477)	(47, 37.659970781592406)	(52, 37.668867786705626)	(57, 37.67717311906502)	(62, 37.649598246895536)	(67, 37.37677867056245)	(72, 37.564981738495256)	(77, 37.64856099342586)	(82, 37.64018991964938)	(87, 37.5718334550767)	(92, 37.66333820306794)	(97, 37.597275383491606)	(102, 37.594777209642075)	(107, 37.40035062089116)	(112, 37.52964207450694)	(117, 37.491351351351355)	(122, 37.50856099342586)	(127, 37.238940832724616)	(132, 37.31333089846603)	(137, 37.08661796932067)	(142, 37.438962746530315)	(147, 37.23233747260774)	(152, 37.24978086194302)	(157, 37.15053323593863)	(162, 37.307677136596055)	(167, 37.23597516435355)	(172, 37.219824689554414)	(177, 37.27249817384952)	(182, 37.16019722425127)	(187, 37.22741417092769)	(192, 37.091263696128564)	(197, 36.76768444119796)	(202, 36.84964207450694)	(207, 36.82149744338933)	(212, 36.71763330898466)	(217, 36.79165084002922)	(222, 36.7936596055515)	(227, 36.25492330168006)	(232, 36.41284879474069)	(237, 36.42968590211833)	(242, 36.12355734112491)	(247, 34.98175310445581)	(252, 36.01334550766983)	(257, 35.329028487947404)	(262, 34.144024835646455)	(267, 34.31597516435354)	(272, 33.162439737034326)	(277, 32.54506208911614)	(282, 32.43304123670594)	(287, 34.21534681112178)	(292, 33.84428915870069)	(297, 31.597292251025785)	(300, 32.609693481014794)
I5_S63.R2	(1, 33.028597516435354)	(2, 33.313221329437546)	(3, 33.28904309715121)	(4, 33.376406135865594)	(5, 33.24689554419284)	(6, 36.48316289262235)	(7, 36.26796932067202)	(8, 35.945763330898465)	(9, 36.35197224251278)	(12, 36.61915997078159)	(17, 36.59297297297297)	(22, 36.40414170927685)	(27, 36.51766252739226)	(32, 36.486617969320676)	(37, 36.377406866325785)	(42, 36.41402483564646)	(47, 36.31409788166545)	(52, 36.42873630387144)	(57, 36.324448502556606)	(62, 36.06788897005113)	(67, 35.28672753834916)	(72, 35.83153396639883)	(77, 35.681701972242514)	(82, 35.72772826880935)	(87, 35.24533966398831)	(92, 36.07014609203799)	(97, 35.94837837837838)	(102, 35.83642804967129)	(107, 35.26900657414171)	(112, 35.09277574872169)	(117, 35.423557341124905)	(122, 35.37354273192111)	(127, 34.844550766983204)	(132, 34.69775018261505)	(137, 34.551446311176036)	(142, 34.66691745799854)	(147, 34.56136596055515)	(152, 34.18398831263696)	(157, 33.93145361577793)	(162, 33.746815193571955)	(167, 33.700262965668365)	(172, 33.49667640613587)	(177, 33.15775018261505)	(182, 33.214565376187)	(187, 32.74495982468956)	(192, 31.802607742878017)	(197, 30.974119795471147)	(202, 31.031234477720965)	(207, 30.002790357925495)	(212, 29.607399561723888)	(217, 30.105398100803505)	(222, 30.547940102264427)	(227, 27.65655953250548)	(232, 28.79431701972242)	(237, 28.319817384952522)	(242, 27.344506939371808)	(247, 27.262863403944483)	(252, 25.820394448502554)	(257, 23.40101533966399)	(262, 20.14681519357195)	(267, 22.214879474068663)	(272, 20.799430241051862)	(277, 19.652651570489407)	(282, 19.688896382564263)	(287, 20.667293317600212)	(292, 19.478422366836035)	(297, 21.459128489669634)	(300, 24.460903270572523)
I6_S64.R1	(1, 33.86289280423614)	(2, 33.91130582784379)	(3, 33.95196520313928)	(4, 33.933873357077566)	(5, 33.95016862609134)	(6, 37.77331610300375)	(7, 37.84117628518297)	(8, 37.55088725691052)	(9, 37.4533677939925)	(12, 37.708872569105175)	(17, 37.76424496485643)	(22, 37.71795001103162)	(27, 37.725211964572765)	(32, 37.73251804456772)	(37, 37.65814605856211)	(42, 37.71607148485516)	(47, 37.67918807324992)	(52, 37.6869102026665)	(57, 37.70421407633877)	(62, 37.643697796829194)	(67, 37.376386043433044)	(72, 37.546890660951235)	(77, 37.65493743499228)	(82, 37.6307120118511)	(87, 37.53518454313361)	(92, 37.66977653103035)	(97, 37.611025309673146)	(102, 37.58247549405869)	(107, 37.44459923724273)	(112, 37.551681533079076)	(117, 37.5253506477133)	(122, 37.54757777287484)	(127, 37.30435275947931)	(132, 37.35024427144073)	(137, 37.086279824754946)	(142, 37.46648595833202)	(147, 37.21748668326662)	(152, 37.24212815582941)	(157, 37.15397610867715)	(162, 37.350672928420586)	(167, 37.23935449301857)	(172, 37.243773442178586)	(177, 37.31239638163079)	(182, 37.17881299839254)	(187, 37.24488290730293)	(192, 37.07222870110631)	(197, 36.78666120339143)	(202, 36.91030352696442)	(207, 36.851331673338166)	(212, 36.69061052100734)	(217, 36.85469158760677)	(222, 36.842638761937785)	(227, 36.258001071642454)	(232, 36.384082957733156)	(237, 36.52657988464084)	(242, 36.233246131055566)	(247, 35.19213288366375)	(252, 35.91510070287137)	(257, 35.31858669272229)	(262, 34.1337661928326)	(267, 34.215482081507865)	(272, 33.23815047120748)	(277, 32.53810319286412)	(282, 32.00782464778172)	(287, 33.988476992027245)	(292, 33.61659160433957)	(297, 31.385448897139632)	(300, 32.57579132680915)
